transaction_id,account_id,transaction_type,transaction_date,amount,currency_code,status,created_timestamp
37630129,388651,Withdrawal,2023-11-24 19:15:20,369.59,USD,Completed,2024-04-17 07:41:10
64966214,206336,Withdrawal,2024-11-16 17:32:20,855.55,USD,Failed,2024-04-08 11:30:58
40875427,275107,Withdrawal,2024-05-13 07:57:05,296.46,USD,Pending,2023-12-30 00:16:52
79787957,936729,Withdrawal,2024-08-27 07:19:52,378.71,USD,Completed,2024-07-02 16:11:09
46304067,665409,Transfer,2024-03-31 03:52:43,730.6,USD,Failed,2023-12-31 00:28:33
18582983,554035,Withdrawal,2024-10-13 02:15:32,389.44,USD,Failed,2024-10-07 21:49:23
45024673,102546,Transfer,2024-08-29 20:32:48,570.77,USD,Completed,2024-11-10 16:27:34
16580356,546108,Withdrawal,2024-05-17 09:19:17,789.15,USD,Completed,2024-09-11 19:50:08
59228626,537310,Transfer,2024-08-10 01:07:06,1576.64,USD,Failed,2024-09-21 19:07:18
94414927,907717,Withdrawal,2024-09-07 07:34:47,524.01,USD,Pending,2024-05-05 08:46:42
64446845,671817,Transfer,2024-07-10 13:06:50,1939.67,USD,Pending,2024-02-14 11:46:23
21499191,525266,Deposit,2024-05-29 05:42:04,622.49,USD,Failed,2024-03-21 07:39:06
28063194,882853,Transfer,2024-03-06 21:24:56,177.6,USD,Failed,2024-07-27 19:44:25
23912581,282862,Deposit,2024-06-04 13:32:01,2940.56,USD,Completed,2024-01-03 17:01:34
16077797,597111,Deposit,2024-05-04 02:38:16,3408.23,USD,Completed,2024-07-12 09:32:25
37713706,803274,Transfer,2024-06-26 05:22:21,1893.7,USD,Pending,2024-09-28 23:50:04
54370635,203786,Deposit,2024-01-21 23:34:51,387.99,USD,Completed,2023-12-11 04:35:52
46870815,603624,Withdrawal,2024-05-31 11:45:15,329.54,USD,Pending,2024-03-17 12:37:00
87868540,377285,Withdrawal,2023-12-17 12:43:02,401.53,USD,Completed,2023-11-28 23:43:28
44459921,422579,Transfer,2024-03-20 23:26:37,926.11,USD,Completed,2024-08-01 06:21:56
38787627,165400,Transfer,2024-11-09 21:33:17,655.38,USD,Pending,2024-10-31 16:15:56
88156305,138068,Deposit,2023-11-30 20:32:44,3229.51,USD,Completed,2024-07-10 13:49:00
26472138,174331,Deposit,2024-01-04 00:13:47,155.15,USD,Failed,2024-02-03 07:00:49
28923830,630067,Deposit,2024-01-25 21:26:56,3517.62,USD,Completed,2024-06-10 05:27:41
82566676,965846,Transfer,2024-07-22 20:31:57,332.27,USD,Completed,2024-06-14 14:16:29
84956810,108238,Deposit,2023-12-26 18:10:21,4425.16,USD,Pending,2024-07-22 10:14:58
57328307,399711,Deposit,2024-10-08 17:16:40,3550.69,USD,Pending,2024-02-25 11:37:10
70753481,507012,Withdrawal,2024-07-06 06:30:31,551.12,USD,Completed,2024-06-06 18:27:33
35575570,432300,Withdrawal,2024-06-25 15:54:52,136.42,USD,Completed,2023-12-13 00:44:35
75987124,610782,Withdrawal,2024-06-09 20:07:43,727.28,USD,Completed,2023-12-27 22:31:27
43210840,315515,Transfer,2024-10-28 13:24:23,1989.97,USD,Pending,2024-05-14 02:04:04
17061359,330991,Transfer,2024-10-30 08:06:17,953.76,USD,Failed,2024-01-27 05:21:52
33112285,894036,Transfer,2024-06-02 18:39:47,1066.23,USD,Pending,2024-02-25 08:48:06
36007396,421572,Withdrawal,2024-01-11 12:59:32,911.38,USD,Failed,2023-12-27 05:00:16
38441249,593773,Withdrawal,2024-01-28 04:15:58,499.82,USD,Completed,2024-05-27 22:35:23
42042239,332791,Transfer,2024-01-26 15:58:16,580.35,USD,Failed,2024-05-06 02:21:52
27511561,878861,Transfer,2024-08-31 17:06:37,667.24,USD,Completed,2024-01-28 12:15:57
18983671,509496,Transfer,2024-02-01 13:09:56,971.39,USD,Completed,2024-04-10 15:42:07
56868083,486867,Deposit,2024-07-11 02:36:05,4326.81,USD,Pending,2023-12-02 03:16:19
37649157,593950,Withdrawal,2024-02-27 15:36:42,65.33,USD,Completed,2023-12-13 13:19:39
13122656,199274,Withdrawal,2024-03-25 22:09:18,874.63,USD,Pending,2024-02-26 17:08:02
30915502,379415,Transfer,2024-01-22 01:39:04,114.19,USD,Completed,2024-07-06 08:26:22
20433041,740970,Deposit,2024-02-12 04:48:33,1716.41,USD,Failed,2024-08-23 18:03:57
84093149,486674,Deposit,2024-01-13 03:11:36,427.28,USD,Pending,2024-02-22 14:14:10
81754405,745483,Transfer,2024-07-17 16:51:06,1017.7,USD,Pending,2024-04-04 16:18:30
95963722,992548,Withdrawal,2023-11-29 22:34:20,817.31,USD,Pending,2023-11-23 19:07:36
61513070,629379,Withdrawal,2024-09-12 19:26:29,784.96,USD,Pending,2024-08-06 18:20:31
12668863,338490,Transfer,2024-02-16 10:39:04,337.49,USD,Completed,2023-12-16 04:15:35
81559841,254141,Transfer,2024-02-28 11:21:22,1729.1,USD,Pending,2023-12-06 05:53:56
20617948,937310,Deposit,2024-08-29 14:15:02,3804.85,USD,Completed,2024-03-28 10:05:59
99649935,451166,Deposit,2024-09-24 05:46:04,3747.0,USD,Failed,2024-05-01 00:16:36
14427773,668243,Transfer,2024-07-30 12:13:34,1380.82,USD,Pending,2023-11-28 17:36:52
59550818,590323,Transfer,2024-03-26 18:02:33,354.99,USD,Failed,2024-05-02 11:21:01
96348241,428991,Transfer,2024-09-15 07:07:08,300.73,USD,Completed,2024-03-01 03:02:13
53102298,699305,Withdrawal,2023-12-15 17:26:34,850.65,USD,Completed,2024-05-02 00:55:38
58603723,871407,Deposit,2024-01-06 01:21:17,4790.71,USD,Failed,2024-09-26 21:21:13
51750341,406244,Deposit,2024-08-04 06:47:43,1685.09,USD,Failed,2024-06-30 12:56:13
93681202,168843,Withdrawal,2024-05-18 06:51:43,58.09,USD,Pending,2024-04-13 02:20:16
30039490,968445,Withdrawal,2024-03-20 02:33:11,334.66,USD,Failed,2024-03-27 23:43:57
59296757,326456,Withdrawal,2024-03-24 08:24:46,779.47,USD,Completed,2024-08-25 15:49:22
92296990,602027,Deposit,2024-08-12 09:29:56,4337.73,USD,Failed,2024-05-08 19:44:24
42870606,638489,Transfer,2024-08-04 07:00:48,1563.16,USD,Completed,2024-04-26 23:59:51
22125914,265531,Transfer,2024-02-21 20:49:20,1502.06,USD,Failed,2024-03-22 11:36:40
30655385,991919,Withdrawal,2024-02-27 19:29:21,192.74,USD,Completed,2024-07-26 15:26:15
79999695,984040,Withdrawal,2023-12-30 16:15:54,405.7,USD,Completed,2024-02-13 22:16:31
69808124,539056,Transfer,2024-11-10 13:54:37,628.46,USD,Completed,2024-03-26 18:38:53
46750782,161656,Withdrawal,2024-07-14 14:05:34,842.88,USD,Failed,2024-11-08 09:32:23
76995926,967436,Transfer,2024-05-10 19:07:10,1551.12,USD,Failed,2024-05-11 14:27:09
95838574,727890,Transfer,2024-10-01 05:11:49,483.5,USD,Pending,2024-02-25 08:43:36
34973750,620957,Withdrawal,2024-08-21 16:06:15,117.15,USD,Completed,2024-05-04 02:19:36
54411440,549806,Deposit,2024-06-08 11:34:24,1853.4,USD,Failed,2024-07-29 18:40:10
70340108,388324,Transfer,2024-03-13 08:31:31,1968.45,USD,Completed,2024-02-04 06:56:42
79513552,141413,Withdrawal,2024-11-10 09:41:14,400.86,USD,Completed,2024-05-19 01:45:47
81464898,614883,Deposit,2024-09-23 08:00:05,2578.81,USD,Pending,2023-11-19 02:18:53
17479475,946591,Deposit,2023-11-18 00:34:55,2581.64,USD,Pending,2023-11-23 15:09:31
71817631,937434,Withdrawal,2024-08-24 19:46:52,991.32,USD,Completed,2024-03-11 02:57:02
52975405,987138,Withdrawal,2024-07-05 19:10:07,190.12,USD,Pending,2024-06-19 16:18:19
79498159,917335,Withdrawal,2023-11-25 07:26:35,430.04,USD,Pending,2024-06-11 11:20:14
76570296,570879,Withdrawal,2024-05-29 20:24:26,297.08,USD,Failed,2024-04-05 02:58:22
67450241,577275,Withdrawal,2023-12-22 13:47:27,929.75,USD,Completed,2024-09-24 20:45:05
24432720,162302,Deposit,2024-01-20 20:32:49,360.96,USD,Pending,2024-05-10 09:10:18
98147481,388320,Deposit,2024-10-11 14:19:31,4195.61,USD,Pending,2024-10-18 00:17:16
40365896,426620,Deposit,2024-04-25 17:44:36,4831.66,USD,Completed,2023-12-21 22:12:41
34792058,580451,Transfer,2024-11-09 16:09:52,485.84,USD,Pending,2024-02-10 16:58:37
74291344,554670,Withdrawal,2024-09-27 09:25:04,312.27,USD,Pending,2024-01-02 20:01:23
60100622,856765,Deposit,2024-11-14 16:49:59,4686.26,USD,Pending,2023-11-23 21:05:27
90246958,691843,Withdrawal,2024-05-02 12:58:15,830.39,USD,Completed,2024-08-02 23:46:00
44594409,516683,Withdrawal,2024-07-18 17:33:58,474.68,USD,Completed,2024-03-19 13:04:02
14845484,378448,Withdrawal,2023-12-06 07:00:42,860.7,USD,Failed,2024-08-23 16:24:46
70399552,408757,Transfer,2024-11-15 19:55:41,667.31,USD,Failed,2024-05-16 18:56:37
76967167,660443,Deposit,2024-03-01 22:24:42,488.11,USD,Pending,2024-04-16 05:59:11
54080084,528786,Transfer,2024-03-25 19:19:18,752.87,USD,Pending,2023-12-23 19:23:19
75646746,312676,Deposit,2024-11-08 12:26:46,4535.82,USD,Failed,2024-03-21 08:33:08
10630229,432477,Deposit,2024-07-25 16:41:29,2429.92,USD,Pending,2024-08-28 19:20:33
59489261,621174,Transfer,2023-11-26 17:09:03,590.6,USD,Completed,2024-01-01 08:22:17
57227194,532277,Withdrawal,2024-11-07 18:26:44,359.17,USD,Pending,2024-08-05 14:57:09
73607194,556752,Deposit,2024-09-11 01:10:16,2159.46,USD,Pending,2024-01-02 20:26:39
88107471,548594,Withdrawal,2024-01-26 19:10:54,450.25,USD,Completed,2024-02-16 12:07:50
68583893,294507,Withdrawal,2023-12-07 04:59:20,237.54,USD,Pending,2024-03-17 01:54:56
28687450,272723,Deposit,2024-11-09 05:20:50,4091.21,USD,Completed,2024-08-02 12:01:36
42613984,619091,Deposit,2023-11-29 10:06:31,3890.3,USD,Pending,2024-03-27 12:19:50
43941662,404250,Transfer,2024-03-24 19:31:55,795.47,USD,Completed,2024-05-24 20:28:21
34336764,773115,Transfer,2024-08-26 01:24:34,889.5,USD,Pending,2024-08-23 11:52:06
69305970,191408,Transfer,2024-03-08 03:08:55,1902.0,USD,Completed,2023-11-19 23:09:18
47530238,218492,Withdrawal,2024-02-10 05:22:21,832.3,USD,Failed,2024-03-18 02:32:50
64006232,321110,Transfer,2024-10-24 05:30:26,1010.85,USD,Failed,2024-05-03 21:47:49
41534570,821980,Deposit,2024-03-06 08:00:51,1094.15,USD,Pending,2024-03-25 05:51:18
81819122,210073,Deposit,2024-05-22 00:40:57,1319.96,USD,Completed,2024-05-17 06:54:22
75928893,824422,Transfer,2024-07-14 21:27:03,895.57,USD,Failed,2024-02-28 04:17:52
11058721,674683,Withdrawal,2024-08-03 19:26:07,361.46,USD,Failed,2024-06-09 04:05:55
71380269,186554,Deposit,2023-11-19 01:51:40,2493.46,USD,Completed,2024-06-14 19:20:49
70708336,191408,Transfer,2024-04-13 07:41:59,737.16,USD,Pending,2024-03-03 10:24:17
35624148,514770,Withdrawal,2024-01-21 00:28:47,98.74,USD,Pending,2024-08-30 16:13:12
70601366,450685,Deposit,2024-04-08 21:05:16,3675.65,USD,Completed,2024-05-09 14:43:31
30218868,129577,Transfer,2024-08-21 06:28:59,262.5,USD,Failed,2024-01-28 04:25:34
38354380,926053,Deposit,2024-01-19 23:03:25,2009.49,USD,Failed,2024-05-10 11:36:41
12117871,513750,Transfer,2024-06-23 08:02:01,1228.97,USD,Completed,2024-03-03 00:30:36
22155107,649879,Transfer,2024-03-23 00:17:33,1186.07,USD,Completed,2024-07-20 15:14:58
10860843,807623,Transfer,2024-01-18 20:21:58,1439.42,USD,Completed,2024-11-02 05:21:55
24455833,118346,Withdrawal,2024-05-29 20:48:42,858.92,USD,Failed,2024-07-12 19:34:16
75268110,978384,Withdrawal,2023-12-05 19:09:41,448.77,USD,Completed,2024-10-13 13:44:40
11344672,106717,Transfer,2024-07-14 03:34:15,534.36,USD,Completed,2023-12-05 03:51:33
42036315,944408,Transfer,2023-12-29 13:44:54,1544.15,USD,Completed,2024-05-29 04:56:19
66513651,181541,Withdrawal,2023-11-26 13:36:07,951.69,USD,Pending,2024-06-04 21:59:53
71511813,283081,Transfer,2024-01-22 10:40:43,1757.05,USD,Completed,2024-07-24 20:16:29
45614506,122157,Deposit,2024-06-10 10:07:29,4849.86,USD,Failed,2024-01-22 15:45:39
14044982,828667,Transfer,2024-02-02 05:18:20,497.5,USD,Pending,2024-10-14 10:00:27
82137843,963250,Transfer,2024-07-24 18:23:37,1397.08,USD,Failed,2024-09-14 19:19:58
19482279,657515,Transfer,2024-01-16 07:29:39,1250.48,USD,Pending,2024-06-25 18:12:55
78643530,706404,Withdrawal,2024-11-02 19:51:54,995.13,USD,Completed,2024-03-09 03:45:17
83003960,495587,Transfer,2024-06-28 08:42:33,874.11,USD,Pending,2024-03-06 11:07:11
46586431,422579,Transfer,2024-08-06 07:02:57,654.59,USD,Completed,2024-04-21 13:46:25
75709057,113684,Transfer,2024-01-19 07:05:02,1073.22,USD,Pending,2023-12-05 15:34:11
24322672,932105,Withdrawal,2024-10-14 15:55:37,394.23,USD,Pending,2024-06-28 22:07:54
29481082,274416,Withdrawal,2024-09-18 07:47:30,555.57,USD,Failed,2024-05-08 04:53:11
38013610,607089,Withdrawal,2024-09-28 15:02:12,508.98,USD,Failed,2024-07-21 22:31:21
67416714,250232,Withdrawal,2023-12-04 09:32:47,264.94,USD,Failed,2024-10-12 00:46:21
74056857,805204,Withdrawal,2024-06-30 13:33:48,548.96,USD,Failed,2024-07-24 10:31:28
94190286,931347,Transfer,2024-02-26 11:27:52,354.12,USD,Pending,2024-06-21 07:11:34
22644152,443582,Withdrawal,2024-05-24 23:45:27,401.71,USD,Failed,2023-11-23 15:43:33
91739147,125841,Transfer,2023-12-02 14:12:28,1631.98,USD,Completed,2024-10-27 20:02:00
53371012,432124,Deposit,2024-08-21 07:46:08,4187.16,USD,Pending,2024-04-15 05:23:19
34417310,136968,Transfer,2024-03-01 11:18:43,758.84,USD,Completed,2024-07-29 06:16:38
67599186,528326,Withdrawal,2024-10-22 11:08:43,243.14,USD,Completed,2024-11-01 21:33:20
36288864,865936,Withdrawal,2024-11-04 11:15:51,662.72,USD,Pending,2024-11-07 15:45:06
55546879,713358,Deposit,2024-10-15 06:01:30,484.23,USD,Failed,2024-02-02 09:01:37
93559034,917201,Transfer,2024-05-06 16:44:56,1810.25,USD,Failed,2024-09-13 10:03:47
99183716,482806,Withdrawal,2024-01-05 18:04:26,307.54,USD,Pending,2024-01-26 20:14:22
92495175,914164,Withdrawal,2024-10-12 10:12:51,316.8,USD,Completed,2024-05-09 16:35:46
37299084,458047,Deposit,2024-01-25 17:24:56,2084.78,USD,Completed,2024-03-22 01:18:26
85775738,371345,Transfer,2024-05-12 20:06:11,271.58,USD,Pending,2024-03-28 07:55:10
32889040,887537,Withdrawal,2024-07-02 08:17:03,841.05,USD,Completed,2024-08-02 16:24:36
17498953,141710,Withdrawal,2024-07-15 21:41:36,98.55,USD,Failed,2024-09-22 21:59:36
44482047,841002,Deposit,2024-05-12 05:33:51,4270.07,USD,Failed,2024-04-20 09:32:00
12787424,889570,Transfer,2024-03-13 09:08:25,1798.8,USD,Completed,2024-04-03 02:33:39
84935729,105281,Transfer,2024-08-07 22:22:31,78.28,USD,Completed,2024-04-01 22:49:22
69830441,387537,Withdrawal,2024-03-18 21:38:36,490.1,USD,Failed,2024-01-09 11:07:59
24708965,219494,Transfer,2024-09-05 16:15:20,356.64,USD,Failed,2024-11-16 10:59:11
25720334,153628,Transfer,2023-11-20 14:31:54,253.52,USD,Failed,2023-12-13 04:25:05
40089125,653044,Transfer,2024-08-12 11:03:03,1243.69,USD,Completed,2024-10-01 21:21:51
29575592,386384,Withdrawal,2024-07-04 20:14:45,126.46,USD,Failed,2024-06-26 13:57:22
19819784,602635,Deposit,2024-08-11 01:30:06,2364.08,USD,Failed,2024-04-29 14:36:28
77950493,873408,Deposit,2024-09-09 23:27:24,2564.0,USD,Pending,2024-08-10 23:32:47
36115442,549698,Deposit,2024-04-15 11:06:17,703.24,USD,Completed,2024-09-17 22:46:50
73295121,156845,Deposit,2023-11-27 10:41:57,703.8,USD,Completed,2024-03-02 12:32:25
26657070,720224,Deposit,2024-10-20 22:18:18,3294.88,USD,Failed,2024-04-04 05:33:59
14593471,161641,Withdrawal,2024-04-24 11:07:46,376.57,USD,Completed,2024-02-29 18:24:09
81247918,708480,Transfer,2023-12-26 06:23:33,385.29,USD,Completed,2024-10-17 13:37:55
85140194,571570,Transfer,2024-03-21 11:30:49,157.47,USD,Completed,2024-05-04 17:15:41
27948387,568864,Deposit,2024-10-30 06:20:26,4599.59,USD,Completed,2024-07-30 23:38:02
67845384,738776,Transfer,2024-06-10 01:39:17,1168.03,USD,Failed,2024-07-26 15:40:47
75133666,940357,Withdrawal,2024-11-12 02:22:39,669.25,USD,Completed,2024-10-12 20:32:42
23696993,370763,Withdrawal,2024-07-15 07:02:56,77.95,USD,Completed,2024-04-04 13:54:15
25614359,170939,Withdrawal,2024-02-04 10:41:22,902.43,USD,Pending,2024-08-12 18:16:18
74558048,632998,Withdrawal,2024-06-25 00:05:55,289.84,USD,Pending,2024-03-08 11:06:07
38803792,261446,Transfer,2024-05-16 00:42:23,894.76,USD,Failed,2024-04-08 17:41:24
43161592,741490,Transfer,2024-01-13 10:33:04,855.78,USD,Pending,2024-05-30 02:12:43
67400402,459413,Withdrawal,2024-04-12 22:27:32,30.13,USD,Failed,2024-09-01 09:34:09
19184079,693377,Withdrawal,2024-01-19 15:04:27,205.73,USD,Pending,2024-10-28 11:25:20
31944696,507594,Deposit,2024-03-25 06:05:15,3372.96,USD,Failed,2024-09-27 11:02:11
18349492,544018,Withdrawal,2024-04-04 22:23:41,831.04,USD,Failed,2023-11-21 00:11:37
62757376,721982,Transfer,2024-06-01 00:04:40,1632.6,USD,Failed,2024-10-14 22:42:20
27175781,763512,Deposit,2024-02-08 14:40:33,561.1,USD,Pending,2024-03-28 07:29:21
63716533,725233,Transfer,2024-07-16 17:58:13,677.64,USD,Failed,2024-01-08 05:46:54
82516035,842011,Deposit,2024-04-29 07:52:28,2646.08,USD,Failed,2024-10-21 16:46:52
62233838,854807,Deposit,2024-03-16 00:05:51,4490.48,USD,Completed,2024-08-03 05:51:40
88384487,452579,Deposit,2024-07-25 03:42:39,430.62,USD,Completed,2023-12-25 17:25:54
61406339,519616,Transfer,2024-10-24 12:36:39,1380.81,USD,Failed,2024-03-02 08:43:26
74435783,824165,Transfer,2024-01-25 20:43:41,803.67,USD,Failed,2024-06-01 08:18:07
38416130,420264,Withdrawal,2024-02-05 18:33:16,877.54,USD,Completed,2024-04-11 15:50:13
70656110,149488,Transfer,2024-03-23 05:00:27,789.38,USD,Pending,2024-01-30 11:27:42
89758024,839256,Deposit,2024-02-11 07:16:15,3232.11,USD,Pending,2024-05-10 13:12:44
41832961,295567,Deposit,2024-11-10 00:02:43,3572.65,USD,Completed,2024-02-18 10:15:50
16564246,673572,Withdrawal,2024-09-25 20:38:41,412.11,USD,Pending,2024-04-05 04:27:56
61516934,125841,Deposit,2024-09-20 09:18:58,3319.64,USD,Failed,2024-06-05 07:54:57
82881074,310367,Withdrawal,2024-04-26 20:05:24,738.36,USD,Pending,2024-11-15 21:04:09
43339992,664071,Transfer,2024-07-02 07:50:25,1244.93,USD,Completed,2024-04-02 21:48:38
83326139,193598,Transfer,2024-05-04 02:22:36,1337.33,USD,Failed,2024-07-14 12:05:08
18383640,290401,Withdrawal,2024-07-22 05:01:58,808.8,USD,Completed,2024-08-30 22:14:12
57527578,506312,Deposit,2024-10-22 17:04:31,4951.91,USD,Pending,2024-09-16 11:16:47
46363957,782082,Withdrawal,2024-01-16 04:51:01,411.86,USD,Completed,2024-08-07 20:58:24
85826347,863255,Transfer,2023-11-19 10:26:18,655.02,USD,Completed,2024-07-06 05:03:56
48925855,788119,Transfer,2024-07-25 06:16:43,590.59,USD,Pending,2024-10-06 00:32:51
76440625,213102,Withdrawal,2024-07-10 02:19:04,54.06,USD,Completed,2023-12-05 20:52:14
36459856,361686,Transfer,2024-01-02 13:53:09,654.16,USD,Completed,2024-02-12 06:56:42
42007566,118277,Deposit,2023-12-06 07:33:13,4890.1,USD,Pending,2024-11-01 15:05:03
73790502,401540,Deposit,2024-07-09 02:56:39,433.77,USD,Completed,2024-07-19 07:47:50
97609639,435959,Withdrawal,2024-10-05 20:08:42,768.85,USD,Completed,2024-06-01 07:01:19
39488498,714583,Transfer,2024-04-12 14:03:17,1787.15,USD,Failed,2024-01-15 04:09:04
74827356,901655,Deposit,2024-11-04 21:53:41,4683.31,USD,Completed,2024-03-21 23:13:27
28268404,456644,Withdrawal,2024-10-13 05:06:11,588.31,USD,Completed,2024-08-24 19:26:35
44717589,439617,Deposit,2024-05-22 01:52:22,1010.04,USD,Pending,2024-10-24 10:50:40
64831878,789219,Deposit,2024-10-14 09:20:08,3355.57,USD,Failed,2024-01-18 11:17:57
56581756,647147,Deposit,2024-02-18 11:35:20,3140.02,USD,Completed,2024-03-04 00:42:41
12778393,575207,Deposit,2023-12-08 14:41:49,2012.23,USD,Completed,2024-07-25 05:46:48
22802559,380654,Deposit,2024-09-04 19:56:15,4251.8,USD,Completed,2024-09-07 00:52:05
77208379,417392,Transfer,2024-04-27 01:24:10,290.41,USD,Completed,2024-02-20 09:19:42
90395289,107513,Deposit,2024-06-30 05:37:09,4222.15,USD,Completed,2024-08-08 09:58:38
46798517,981409,Transfer,2023-12-17 08:54:51,1058.89,USD,Completed,2023-12-03 17:12:35
45541750,549822,Transfer,2024-08-26 18:57:37,435.87,USD,Pending,2024-08-07 15:31:34
95691294,525438,Withdrawal,2024-09-04 06:44:10,175.13,USD,Pending,2024-07-09 20:03:50
55184808,541018,Transfer,2024-03-12 09:16:07,1916.26,USD,Pending,2023-12-14 07:43:20
59610752,346557,Deposit,2024-06-03 14:27:29,4291.49,USD,Completed,2024-07-30 07:15:38
18816479,659726,Deposit,2024-08-10 19:18:54,1013.31,USD,Failed,2024-04-03 05:22:26
65326836,683439,Transfer,2024-07-25 15:00:40,1125.4,USD,Completed,2023-12-15 16:08:30
27107326,575913,Transfer,2024-04-26 10:46:13,932.22,USD,Failed,2024-07-12 08:03:08
55726840,576478,Withdrawal,2024-06-24 20:12:25,168.8,USD,Completed,2024-08-28 03:58:50
34014168,616306,Withdrawal,2024-07-07 00:53:49,731.55,USD,Completed,2024-10-17 14:07:03
27386627,355717,Withdrawal,2024-05-01 15:35:56,704.87,USD,Pending,2024-05-28 04:17:45
16425143,370241,Withdrawal,2023-12-09 06:15:06,636.12,USD,Pending,2024-08-09 15:47:54
98037694,412854,Deposit,2023-12-31 14:52:01,4503.51,USD,Pending,2023-11-19 01:22:48
71060606,831865,Deposit,2024-04-28 10:42:55,3170.44,USD,Completed,2024-02-01 14:57:49
37219693,162673,Transfer,2024-01-08 02:35:49,662.51,USD,Failed,2024-09-26 13:07:43
17011239,812589,Transfer,2024-02-18 15:35:06,269.29,USD,Pending,2023-12-08 10:22:11
76937925,272270,Transfer,2024-07-21 12:58:40,1405.8,USD,Completed,2024-04-15 13:13:19
44898717,463773,Deposit,2023-12-15 09:29:24,938.2,USD,Completed,2024-07-05 23:27:15
99522404,352669,Deposit,2024-07-21 12:04:21,2314.43,USD,Completed,2024-04-03 14:56:19
99330509,346930,Transfer,2024-04-28 12:25:07,859.44,USD,Completed,2024-01-27 17:34:31
42598077,155202,Transfer,2024-06-03 18:01:59,1572.79,USD,Failed,2024-03-23 19:54:50
63849833,250454,Deposit,2024-10-04 04:59:50,4094.38,USD,Completed,2024-10-30 03:52:35
29640623,164310,Withdrawal,2024-02-10 21:43:42,990.35,USD,Completed,2024-02-05 17:06:10
12823295,360693,Transfer,2023-12-19 15:42:01,950.18,USD,Pending,2024-06-20 08:54:07
52152588,537297,Deposit,2024-09-15 15:01:37,2234.73,USD,Pending,2024-10-29 11:41:19
85947829,321896,Transfer,2024-07-12 13:55:28,754.53,USD,Failed,2024-01-30 03:47:48
42949031,404351,Withdrawal,2023-11-23 09:40:46,817.11,USD,Pending,2024-03-13 16:28:38
79836548,418633,Deposit,2024-03-28 17:27:23,1684.11,USD,Pending,2024-07-10 19:31:48
76324551,310171,Withdrawal,2024-04-12 03:02:22,680.89,USD,Completed,2024-10-29 17:47:55
34434738,815354,Deposit,2024-10-07 04:56:15,4560.79,USD,Completed,2024-07-09 07:29:43
31054217,519557,Transfer,2024-01-13 18:40:26,194.79,USD,Completed,2024-08-12 22:55:38
28545190,909252,Transfer,2024-05-07 02:04:14,460.1,USD,Failed,2024-06-30 21:25:56
94884309,149092,Transfer,2024-10-11 17:49:57,335.56,USD,Failed,2024-07-20 18:11:18
54298543,213127,Deposit,2024-09-23 21:01:07,3177.06,USD,Pending,2024-02-29 13:37:32
18890948,178161,Withdrawal,2024-01-29 03:47:38,740.38,USD,Failed,2024-06-27 12:05:27
59372213,140839,Deposit,2024-09-27 23:40:13,4444.28,USD,Completed,2024-01-15 08:57:05
59532737,778361,Transfer,2024-09-26 11:05:03,437.4,USD,Pending,2024-11-08 19:23:54
51757491,882658,Deposit,2024-08-12 08:54:38,4385.69,USD,Pending,2023-12-27 10:44:00
75261796,996965,Transfer,2024-02-06 17:58:01,521.44,USD,Completed,2023-11-28 15:45:49
80471193,964892,Transfer,2024-10-24 07:04:40,940.01,USD,Failed,2024-07-05 06:19:45
33955613,150492,Withdrawal,2023-12-17 13:52:06,189.71,USD,Failed,2024-05-30 23:31:56
77658871,495072,Withdrawal,2024-07-27 09:07:35,866.84,USD,Failed,2024-06-04 23:44:58
27821975,274486,Transfer,2024-09-23 10:35:00,377.48,USD,Completed,2024-05-12 08:01:04
55898103,142774,Deposit,2024-06-02 15:08:03,2967.93,USD,Failed,2023-11-28 14:43:41
98858253,570875,Deposit,2024-07-10 12:07:44,3847.72,USD,Completed,2024-10-05 12:47:58
55586235,851082,Transfer,2024-04-23 07:43:40,1545.95,USD,Completed,2024-04-03 09:29:09
99905292,138794,Withdrawal,2024-04-24 17:06:29,425.14,USD,Failed,2024-11-06 04:39:19
10932637,108059,Transfer,2024-01-07 18:43:47,712.04,USD,Pending,2024-09-06 21:54:47
69202443,346728,Transfer,2024-04-16 11:56:38,1125.54,USD,Failed,2024-04-27 14:10:26
53127708,737231,Withdrawal,2024-05-15 08:45:06,612.45,USD,Failed,2024-03-24 05:24:29
71062997,857463,Transfer,2024-03-15 19:10:04,696.05,USD,Completed,2024-02-01 22:02:08
55337927,720848,Transfer,2024-03-15 14:15:45,888.49,USD,Completed,2024-07-02 06:56:28
85086962,594835,Transfer,2024-08-09 17:28:24,969.27,USD,Completed,2023-12-31 00:25:43
92682196,581847,Deposit,2024-07-18 02:24:25,3183.23,USD,Completed,2024-01-02 06:20:31
64255673,471292,Withdrawal,2024-03-22 23:14:36,42.19,USD,Pending,2024-10-01 11:00:56
99182409,627382,Withdrawal,2024-01-16 14:58:57,810.88,USD,Failed,2024-07-06 13:04:08
16109542,277006,Withdrawal,2023-12-20 10:32:00,801.5,USD,Pending,2023-12-15 01:22:13
19790867,226984,Withdrawal,2024-08-25 03:37:59,561.68,USD,Completed,2024-10-15 18:51:17
16756027,218210,Withdrawal,2024-09-29 19:16:16,620.77,USD,Pending,2024-04-09 01:50:55
12519896,414683,Deposit,2024-09-19 19:19:56,132.81,USD,Completed,2024-11-12 18:20:14
